,ID,RoomID,Huihe,RoundColor,StageShoot,Yanhu,ObjID,ObjName,ObjColor,ObjA1,ObjType,ObjKeep,ObjNum,ObjPass,TarID,TarUserID,TarName,TarColor,TarB0,TarType,TarHide,TarKeep,TarPass,TarStack,WeaponID,WeaponF1,WeaponName,Dist,EleDiff,AttackLevel,TarPos,TarHex,RandomNum1,Result1,RandomNum2,Diff,Result,Keep,Kills,TarLost,TarNum,Flag,UserRead,Title,Filename
98,1946,5,16,BLUE,1,0,13609,步兵小队,RED,0,1,0,2,0,13542,30,坦克,BLUE,4,2,0,0,1,1,0,0,,0,0,4,90050,51,12,0,9,0,0,0,0,0,2,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
99,1968,5,18,BLUE,1,0,13548,重型坦克,RED,1,2,18,1,0,13542,30,坦克,BLUE,4,2,0,17,1,1,0,0,,0,0,10,80048,51,2,1,7,-1,0,18,0,0,2,0,|30|41|,推演室5,2018530154639 01-05-03-03-02 推演室5
100,1971,5,19,RED,1,0,13608,步兵小队,RED,0,1,0,1,0,13544,30,战车,BLUE,3,2,0,0,0,0,71,5,便携导弹,1,0,7,90052,51,4,1,9,0,1,19,0,1,2,0,|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
101,1972,5,20,BLUE,0,0,13542,坦克,BLUE,1,2,17,2,0,13550,41,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,110048,51,10,2,10,0,2,20,1,1,0,0,|41|,推演室5,2018530154639 01-05-03-03-02 推演室5
102,1833,5,4,BLUE,0,0,13541,坦克,BLUE,1,2,0,3,0,13550,41,中型战车,RED,2,2,0,0,2,0,36,11,大号直瞄炮,18,2,2,80038,28,2,0,7,2,2,4,0,2,1,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
103,1868,5,10,BLUE,1,0,13541,坦克,BLUE,1,2,0,1,0,13548,41,重型坦克,RED,3,2,0,0,0,1,0,0,,0,0,10,80048,51,5,1,4,0,1,10,0,1,2,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
104,1879,5,11,RED,0,0,13548,重型坦克,RED,1,2,0,2,0,13610,30,步兵小队,BLUE,0,1,0,0,0,0,37,11,中号直瞄炮,1,0,3,90052,51,2,0,8,0,0,11,0,0,3,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
105,1886,5,11,RED,1,0,13609,步兵小队,RED,0,1,0,2,0,13610,30,步兵小队,BLUE,0,1,0,11,0,1,0,0,,0,0,4,90052,51,4,0,9,1,1,11,0,1,2,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
106,1891,5,11,RED,3,0,13608,步兵小队,RED,0,1,0,1,0,13610,30,步兵小队,BLUE,0,1,0,11,0,1,0,0,,0,0,2,90052,51,8,0,0,0,0,0,0,0,2,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
107,1892,5,11,RED,3,0,13609,步兵小队,RED,0,1,0,2,0,13610,30,步兵小队,BLUE,0,1,0,11,0,1,0,0,,0,0,4,90052,51,2,0,0,0,0,11,0,0,2,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
108,1896,5,12,BLUE,0,0,13542,坦克,BLUE,1,2,0,3,0,13552,41,中型战车,RED,2,2,2,0,0,0,36,11,大号直瞄炮,2,0,10,90048,51,7,3,8,0,3,12,1,2,0,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
109,1916,5,14,BLUE,0,0,13542,坦克,BLUE,1,2,0,3,0,13547,41,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,110048,51,10,2,10,0,2,14,0,2,1,0,|41|30|,推演室5,2018530154639 01-05-03-03-02 推演室5
110,1898,12,11,RED,0,0,13360,重型坦克,RED,1,2,0,3,0,13354,51,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,12,-1,5,60057,0,6,1,5,-1,0,11,0,0,3,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
111,1918,12,13,RED,0,0,13360,重型坦克,RED,1,2,0,3,0,13354,51,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,10,-1,7,70051,28,7,2,6,0,2,13,0,2,1,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
112,1923,12,13,RED,0,0,13361,重型坦克,RED,1,2,0,3,0,13359,51,战车,BLUE,3,2,2,0,0,0,37,11,中号直瞄炮,2,0,10,80048,51,6,1,5,0,1,13,0,1,2,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
113,1944,12,15,RED,0,0,13360,重型坦克,RED,1,2,0,3,0,13359,51,战车,BLUE,3,2,2,13,0,0,37,11,中号直瞄炮,8,-1,7,80048,51,8,2,7,0,2,15,1,2,0,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
114,1958,12,16,BLUE,0,0,13354,坦克,BLUE,1,2,15,1,0,13361,38,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,3,-1,10,100058,0,10,1,9,0,1,16,1,1,0,0,|38|,推演室12,2018530154848 01-05-03-03-02 推演室12
115,1939,12,15,RED,0,0,13361,重型坦克,RED,1,2,0,1,0,13354,51,坦克,BLUE,4,2,0,13,0,0,37,11,中号直瞄炮,2,0,10,80054,0,5,1,4,-1,0,15,0,0,1,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
116,1980,12,20,BLUE,0,0,13354,坦克,BLUE,1,2,0,1,0,13360,38,重型坦克,RED,3,2,0,0,0,1,36,11,大号直瞄炮,4,0,10,90044,0,4,1,9,2,3,20,1,3,0,0,|38|,推演室12,2018530154848 01-05-03-03-02 推演室12
117,1982,12,20,BLUE,1,0,13611,步兵小队,RED,0,1,0,3,0,13623,51,步兵小队,BLUE,0,1,0,0,1,1,0,0,,0,0,6,80048,51,12,1,5,0,1,20,0,1,2,0,|38|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
118,1983,12,20,BLUE,1,0,13623,步兵小队,BLUE,0,1,0,2,0,13611,38,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,4,80048,51,9,0,8,1,1,20,0,1,2,0,|51|38|,推演室12,2018530154848 01-05-03-03-02 推演室12
119,1984,12,20,BLUE,2,0,13611,步兵小队,RED,0,1,0,2,0,13623,51,步兵小队,BLUE,0,1,0,0,0,1,0,0,,0,0,4,80048,51,9,0,0,0,0,0,0,0,2,0,|38|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
120,1985,12,20,BLUE,2,0,13623,步兵小队,BLUE,0,1,0,2,0,13611,38,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,4,80048,51,2,0,0,0,0,20,0,0,2,0,|38|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
121,1986,12,20,BLUE,3,0,13611,步兵小队,RED,0,1,0,2,0,13623,51,步兵小队,BLUE,0,1,0,0,0,1,0,0,,0,0,4,80048,51,8,0,0,0,0,0,0,0,2,0,|51|38|,推演室12,2018530154848 01-05-03-03-02 推演室12
122,1987,12,20,BLUE,3,0,13623,步兵小队,BLUE,0,1,0,2,0,13611,38,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,4,80048,51,10,0,0,0,0,20,0,0,2,0,|38|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
123,1842,12,4,BLUE,0,0,13354,坦克,BLUE,1,2,0,3,0,13363,38,中型战车,RED,2,2,0,0,2,0,36,11,大号直瞄炮,18,2,2,80038,28,10,0,9,3,3,4,1,3,0,0,|38|,推演室12,2018530154848 01-05-03-03-02 推演室12
124,1863,12,9,RED,0,0,13361,重型坦克,RED,1,2,0,3,0,13355,51,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,2,-1,10,100055,54,7,3,6,0,3,9,1,3,0,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
125,1903,12,11,RED,0,0,13361,重型坦克,RED,1,2,0,3,0,13354,51,坦克,BLUE,4,2,0,11,0,0,37,11,中号直瞄炮,10,0,7,60057,0,4,1,4,-1,0,11,0,0,3,0,|51|,推演室12,2018530154848 01-05-03-03-02 推演室12
126,1928,12,14,BLUE,0,0,13354,坦克,BLUE,1,2,13,1,0,13361,38,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,-1,10,90053,0,9,2,8,0,2,14,0,2,1,0,|38|,推演室12,2018530154848 01-05-03-03-02 推演室12
127,1870,2,7,RED,0,0,13600,重型坦克,RED,1,2,0,3,0,13598,35,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,1,0,10,110050,51,9,2,5,0,2,7,0,2,1,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
128,1882,2,8,BLUE,0,0,13593,坦克,BLUE,1,2,0,3,0,13599,34,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80043,0,9,2,8,0,2,8,0,2,1,0,|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
129,1883,2,8,BLUE,0,0,13604,中型战车,RED,0,2,0,3,0,13593,35,坦克,BLUE,4,2,0,0,1,0,69,5,车载导弹,3,0,5,90044,0,7,2,6,-1,1,8,0,1,2,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
130,1897,2,8,BLUE,1,0,13594,坦克,BLUE,1,2,0,2,0,13604,34,中型战车,RED,2,2,0,0,0,1,0,0,,0,0,10,100043,0,4,1,9,2,3,8,1,3,0,0,|34|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
131,1974,2,17,RED,0,0,13600,重型坦克,RED,1,2,0,2,0,13614,35,步兵小队,BLUE,0,1,0,0,0,0,43,3,车载轻武器,1,0,3,100049,51,10,0,10,1,1,17,1,1,0,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
132,1992,2,19,RED,0,0,13596,战车,BLUE,0,2,19,2,0,13600,34,重型坦克,RED,3,2,0,0,1,0,54,11,小号直瞄炮,1,0,10,100049,51,4,1,9,0,1,19,0,1,1,0,|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
133,1921,2,11,RED,0,0,13599,重型坦克,RED,1,2,0,1,0,13594,35,坦克,BLUE,4,2,0,11,0,0,37,11,中号直瞄炮,1,0,10,90041,0,7,2,6,0,2,11,1,2,0,0,|,推演室2,2018530155150 01-05-03-03-02 推演室2
134,1922,2,11,RED,0,0,13614,步兵小队,BLUE,0,1,0,3,0,13599,34,重型坦克,RED,3,2,0,0,1,0,71,5,便携导弹,6,0,8,90043,0,9,2,7,0,2,11,1,1,0,0,|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
135,1961,2,14,BLUE,1,0,13596,战车,BLUE,0,2,0,3,0,13602,34,中型战车,RED,2,2,0,13,0,0,54,11,小号直瞄炮,3,0,9,100049,51,4,1,9,0,1,14,1,1,0,0,|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
136,1965,2,15,RED,0,0,13600,重型坦克,RED,1,2,0,2,0,13614,35,步兵小队,BLUE,0,1,0,0,0,0,43,3,车载轻武器,1,0,3,100049,51,4,0,9,1,1,15,0,1,2,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
137,1919,2,11,RED,0,0,13600,重型坦克,RED,1,2,0,2,0,13594,35,坦克,BLUE,4,2,0,9,0,0,37,11,中号直瞄炮,1,0,10,90041,0,12,1,5,-1,0,11,0,0,2,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
138,1948,2,13,RED,1,0,13622,步兵小队,BLUE,0,1,0,1,0,13602,34,中型战车,RED,2,2,0,13,1,1,0,0,,0,0,2,100049,51,6,0,6,0,0,0,0,0,1,0,|35|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
139,1949,2,13,RED,1,0,13602,中型战车,RED,0,2,13,1,0,13622,35,步兵小队,BLUE,0,1,0,0,0,1,0,0,,0,0,10,100049,51,5,1,4,0,1,13,1,1,0,0,|34|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
140,1991,2,19,RED,0,0,13600,重型坦克,RED,1,2,0,2,0,13596,35,战车,BLUE,3,2,2,0,0,0,37,11,中号直瞄炮,1,0,10,100050,27,2,1,7,0,1,19,0,1,2,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
141,1998,2,20,BLUE,1,0,13600,重型坦克,RED,1,2,19,1,0,13596,35,战车,BLUE,3,2,0,19,1,1,0,0,,0,0,10,100043,0,6,1,4,0,1,20,0,1,1,0,|35|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
142,1999,2,20,BLUE,1,0,13596,战车,BLUE,0,2,19,1,0,13600,34,重型坦克,RED,3,2,0,19,0,1,0,0,,0,0,8,100043,0,7,2,9,1,3,20,1,1,0,0,|34|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
143,1942,2,13,RED,0,0,13600,重型坦克,RED,1,2,0,2,0,13598,35,战车,BLUE,3,2,2,0,0,0,37,11,中号直瞄炮,1,0,10,110048,51,10,2,9,0,2,13,1,1,0,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
144,1943,2,13,RED,0,0,13614,步兵小队,BLUE,0,1,0,3,0,13602,34,中型战车,RED,2,2,0,0,1,0,71,5,便携导弹,2,0,7,100049,51,10,2,9,0,2,13,0,2,1,0,|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
145,1895,2,8,BLUE,1,0,13604,中型战车,RED,0,2,0,3,0,13594,35,坦克,BLUE,4,2,0,0,1,1,0,0,,0,0,8,100043,0,2,1,8,0,1,8,0,1,2,0,|34|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
146,1899,2,9,RED,0,0,13599,重型坦克,RED,1,2,8,1,0,13593,35,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,1,0,10,90044,0,7,2,9,0,2,9,1,2,0,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
147,1901,2,9,RED,0,0,13600,重型坦克,RED,1,2,0,3,0,13594,35,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,1,0,10,100043,0,5,1,4,-1,0,9,0,0,2,0,|35|,推演室2,2018530155150 01-05-03-03-02 推演室2
148,1914,2,10,BLUE,0,0,13594,坦克,BLUE,1,2,9,2,0,13600,34,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80043,0,5,1,5,0,1,10,0,1,2,0,|34|,推演室2,2018530155150 01-05-03-03-02 推演室2
149,1975,14,14,BLUE,0,0,13619,步兵小队,RED,0,1,0,3,0,13378,58,坦克,BLUE,4,2,0,0,1,0,71,5,便携导弹,6,-1,8,70049,128,4,1,9,0,1,14,1,1,0,0,|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
150,1996,14,16,BLUE,1,0,13379,坦克,BLUE,1,2,0,1,0,13619,57,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80045,51,9,1,8,1,2,16,0,2,1,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
151,1997,14,16,BLUE,1,0,13381,战车,BLUE,0,2,0,1,0,13619,57,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80045,51,5,1,5,0,1,16,1,1,0,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
152,2009,14,20,BLUE,1,0,13389,中型战车,RED,0,2,19,1,0,13621,58,步兵小队,BLUE,0,1,0,0,1,1,0,0,,0,0,10,110048,51,8,0,7,0,0,20,0,0,2,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
153,1973,14,14,BLUE,0,0,13378,坦克,BLUE,1,2,0,1,0,13384,57,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80045,51,7,2,6,0,2,14,0,2,1,0,|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
154,1941,14,10,BLUE,0,0,13379,坦克,BLUE,1,2,0,3,0,13385,57,重型坦克,RED,3,2,0,0,0,1,36,11,大号直瞄炮,1,0,10,80049,26,6,1,5,0,1,10,0,1,2,0,|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
155,2001,14,19,RED,1,0,13621,步兵小队,BLUE,0,1,0,3,0,13389,57,中型战车,RED,2,2,0,0,2,0,71,5,便携导弹,1,0,7,110048,51,9,2,5,0,2,19,0,2,1,0,|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
156,1995,14,16,BLUE,1,0,13619,步兵小队,RED,0,1,0,3,0,13379,58,坦克,BLUE,4,2,0,0,1,1,0,0,,0,0,6,80045,51,11,2,10,0,2,16,0,2,1,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
157,1930,14,9,RED,0,0,13385,重型坦克,RED,1,2,0,3,0,13381,58,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,1,0,10,80051,51,6,1,6,0,1,9,0,1,2,0,|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
158,1934,14,9,RED,1,0,13620,步兵小队,BLUE,0,1,0,3,0,13387,57,中型战车,RED,2,2,0,0,1,1,0,0,,0,0,6,80049,26,9,2,8,0,2,9,0,2,1,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
159,1935,14,9,RED,1,0,13385,重型坦克,RED,1,2,0,3,0,13620,58,步兵小队,BLUE,0,1,0,0,0,1,0,0,,0,0,10,80049,26,6,0,5,0,0,9,0,0,2,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
160,1936,14,9,RED,1,0,13387,中型战车,RED,0,2,0,1,0,13620,58,步兵小队,BLUE,0,1,0,0,0,1,0,0,,0,0,10,80049,26,9,1,10,1,2,9,1,2,0,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
161,1945,14,10,BLUE,0,0,13378,坦克,BLUE,1,2,0,3,0,13385,57,重型坦克,RED,3,2,0,10,0,1,36,11,大号直瞄炮,1,0,10,80049,26,5,1,4,0,1,10,0,1,1,0,|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
162,2010,14,20,BLUE,1,0,13381,战车,BLUE,0,2,0,1,0,13389,57,中型战车,RED,2,2,0,19,2,1,0,0,,0,0,8,110048,51,8,1,7,3,4,20,1,1,0,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
163,1957,14,10,BLUE,2,0,13379,坦克,BLUE,1,2,0,3,0,13624,57,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80049,26,3,1,0,0,1,0,1,1,0,0,|57|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
164,1950,14,10,BLUE,1,0,13385,重型坦克,RED,1,2,10,1,0,13378,58,坦克,BLUE,4,2,0,0,1,1,0,0,,0,0,10,80049,26,7,2,6,-1,1,10,0,1,2,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
165,1951,14,10,BLUE,1,0,13387,中型战车,RED,0,2,0,1,0,13381,58,战车,BLUE,3,2,0,9,1,1,0,0,,0,0,8,80049,26,8,1,7,0,1,10,0,1,1,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
166,1952,14,10,BLUE,1,0,13624,步兵小队,RED,0,1,0,3,0,13378,58,坦克,BLUE,4,2,0,0,1,1,0,0,,0,0,6,80049,26,3,1,8,0,1,10,0,1,1,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
167,1953,14,10,BLUE,1,0,13378,坦克,BLUE,1,2,0,1,0,13624,57,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80049,26,10,1,9,1,2,10,0,2,1,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
168,1954,14,10,BLUE,1,0,13379,坦克,BLUE,1,2,0,3,0,13385,57,重型坦克,RED,3,2,0,10,0,1,0,0,,0,0,10,80049,26,2,3,5,0,3,10,1,1,0,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
169,1955,14,10,BLUE,1,0,13383,战车,BLUE,0,2,0,3,0,13387,57,中型战车,RED,2,2,0,0,0,1,0,0,,0,0,8,80049,26,8,2,7,1,3,10,1,1,0,0,|57|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
170,1956,14,10,BLUE,2,0,13624,步兵小队,RED,0,1,0,1,0,13379,58,坦克,BLUE,4,2,0,0,0,1,0,0,,0,0,2,80049,26,3,0,0,0,0,0,0,0,3,0,|58|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
171,1990,14,16,BLUE,0,0,13379,坦克,BLUE,1,2,0,3,0,13619,57,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,1,0,5,80045,51,7,0,6,0,0,0,0,0,3,0,|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
172,1978,14,14,BLUE,0,0,13379,坦克,BLUE,1,2,0,3,0,13384,57,重型坦克,RED,3,2,0,14,0,0,36,11,大号直瞄炮,1,0,10,80045,51,7,3,6,0,3,14,1,1,0,0,|57|,推演室14,2018530155625 01-05-03-03-02 推演室14
173,1905,14,6,BLUE,0,0,13384,重型坦克,RED,1,2,0,3,0,13378,58,坦克,BLUE,4,2,0,0,1,0,69,5,车载导弹,16,-1,8,50056,0,12,1,5,-1,0,6,0,0,3,0,|58|,推演室14,2018530155625 01-05-03-03-02 推演室14
174,1742,5,10,BLUE,0,0,13271,坦克,BLUE,1,2,0,3,0,13277,50,重型坦克,RED,3,2,0,10,0,0,36,11,大号直瞄炮,7,0,9,80046,28,7,3,9,0,3,10,1,1,0,0,|50|,推演室5,201853015938 01-05-03-03-02 推演室5
175,1749,5,12,BLUE,0,0,13281,中型战车,RED,0,2,0,3,0,13275,44,战车,BLUE,3,2,2,0,1,0,69,5,车载导弹,19,-1,8,40060,0,7,3,6,0,3,12,1,3,0,0,|44|,推演室5,201853015938 01-05-03-03-02 推演室5
176,1787,5,18,BLUE,0,0,13276,重型坦克,RED,1,2,18,2,0,13270,44,坦克,BLUE,4,2,0,0,1,1,37,11,中号直瞄炮,2,0,10,80051,51,11,0,5,-1,0,0,0,0,3,0,|44|,推演室5,201853015938 01-05-03-03-02 推演室5
177,1788,5,18,BLUE,0,0,13271,坦克,BLUE,1,2,0,3,0,13276,50,重型坦克,RED,3,2,0,18,0,0,36,11,大号直瞄炮,2,0,10,80047,51,4,1,9,0,1,18,0,1,1,0,|50|,推演室5,201853015938 01-05-03-03-02 推演室5
178,1785,5,18,BLUE,0,0,13270,坦克,BLUE,1,2,0,3,0,13276,50,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80047,51,5,1,4,0,1,18,0,1,2,0,|50|,推演室5,201853015938 01-05-03-03-02 推演室5
179,1801,5,20,BLUE,0,0,13271,坦克,BLUE,1,2,0,3,0,13281,50,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,10,1,8,70029,51,7,3,6,0,3,20,1,3,0,0,|50|50|,推演室5,201853015938 01-05-03-03-02 推演室5
180,1741,5,10,BLUE,0,0,13270,坦克,BLUE,1,2,0,3,0,13277,50,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,7,0,9,80046,28,8,2,8,0,2,10,0,2,1,0,|50|,推演室5,201853015938 01-05-03-03-02 推演室5
181,1803,5,20,BLUE,0,0,13270,坦克,BLUE,1,2,0,3,0,13276,50,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80043,0,9,2,8,0,2,20,1,1,0,0,|50|,推演室5,201853015938 01-05-03-03-02 推演室5
182,1726,4,7,RED,0,0,13265,重型坦克,RED,1,2,0,3,0,13263,32,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,5,-1,9,90056,0,10,2,8,0,2,7,0,2,1,0,|32|67|,推演室4,2018530165353 01-05-03-03-02 推演室4
183,1728,4,8,BLUE,1,0,13264,重型坦克,RED,1,2,0,3,0,13499,32,步兵小队,BLUE,0,1,0,0,1,0,43,3,车载轻武器,4,0,4,100049,51,6,0,9,0,0,0,0,0,3,0,|32|67|,推演室4,2018530165353 01-05-03-03-02 推演室4
184,1729,4,8,BLUE,1,0,13265,重型坦克,RED,1,2,8,2,0,13261,32,战车,BLUE,3,2,0,0,1,1,0,0,,0,0,10,110048,51,7,3,9,0,3,8,1,3,0,0,|32|36|67|,推演室4,2018530165353 01-05-03-03-02 推演室4
185,1727,4,8,BLUE,0,0,13259,坦克,BLUE,1,2,0,3,0,13265,36,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,4,0,10,110048,51,5,1,8,0,1,8,0,1,2,0,|36|67|,推演室4,2018530165353 01-05-03-03-02 推演室4
186,2071,2,14,BLUE,0,0,13679,坦克,BLUE,1,2,0,3,0,13686,62,重型坦克,RED,3,2,0,0,2,0,36,11,大号直瞄炮,4,0,10,90050,51,4,1,9,2,3,14,1,3,0,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
187,2078,2,18,BLUE,0,0,13679,坦克,BLUE,1,2,17,2,0,13685,62,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80051,51,8,2,5,0,2,18,1,2,0,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
188,2084,2,19,RED,1,0,13751,步兵小队,RED,0,1,0,3,0,13679,62,坦克,BLUE,4,2,0,17,0,0,71,5,便携导弹,3,0,8,90052,51,7,3,6,-1,2,19,1,2,0,0,|,推演室2,2018530171015 01-05-03-03-02 推演室2
189,2074,2,17,RED,0,0,13685,重型坦克,RED,1,2,0,2,0,13679,62,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,1,0,10,80053,51,10,2,6,-1,1,17,0,1,2,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
190,2094,2,20,BLUE,2,0,13751,步兵小队,RED,0,1,0,1,0,13684,62,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,2,100049,51,6,0,0,0,0,0,0,0,1,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
191,2095,2,20,BLUE,2,0,13684,战车,BLUE,0,2,0,1,0,13751,62,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,100049,51,7,0,0,0,0,20,0,0,1,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
192,2096,2,20,BLUE,3,0,13751,步兵小队,RED,0,1,0,1,0,13684,62,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,2,100049,51,9,0,0,0,0,0,0,0,1,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
193,2097,2,20,BLUE,3,0,13684,战车,BLUE,0,2,0,1,0,13751,62,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,100049,51,8,0,0,0,0,20,0,0,1,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
194,2063,2,9,RED,0,0,13685,重型坦克,RED,1,2,0,3,0,13680,62,坦克,BLUE,4,2,0,0,2,0,37,11,中号直瞄炮,1,0,10,80048,51,6,1,6,0,1,9,0,1,2,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
195,2064,2,9,RED,1,0,13680,坦克,BLUE,1,2,9,2,0,13685,62,重型坦克,RED,3,2,0,0,1,1,0,0,,0,0,10,80048,51,4,1,9,0,1,9,0,1,2,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
196,2065,2,9,RED,1,0,13685,重型坦克,RED,1,2,0,2,0,13680,62,坦克,BLUE,4,2,0,9,2,1,0,0,,0,0,10,80048,51,4,1,6,1,2,9,1,2,0,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
197,2067,2,12,BLUE,0,0,13679,坦克,BLUE,1,2,0,3,0,13690,62,中型战车,RED,2,2,0,0,2,0,36,11,大号直瞄炮,5,0,9,100049,51,10,2,10,3,5,12,1,3,0,0,|62|,推演室2,2018530171015 01-05-03-03-02 推演室2
